file,duration_s,distance_m,speed_min,speed_max,speed_mean
VM2_717436772,3883.403,9998.517139850146,0.0,7.914779320966383,1.3790037222095863
VM2_329376810,1640.0,6534.748440016012,0.0002262110416376335,10.47730698117184,3.975374440346345
VM2_-833409046,270.0,1060.6585320668335,0.0,7.241783681642494,3.879799850117132
VM2_1094956033,2447.0,11051.108724402746,0.0,39.71616513642804,4.516821550040693
VM2_-502009543,2569.0,11230.433318918775,0.0,7.61293923453725,4.3440081461827775
VM2_-1223375760,1182.0,5352.882701266277,0.0007756220463213456,9.4409335390133,4.519261048222872
VM2_1460610323,1509.0,7895.142675785369,0.0,17.367000536391235,5.204412016504634
VM2_1249918791,278.0,1099.7782939343795,0.03661229696324988,7.874097506016334,3.9067103892980537
VM2_-864821637,139.0,741.5646325465888,1.2719415607908697,12.360986914918678,5.222490577052447
VM2_-956168180,526.0,2273.8503947064855,0.0,4.325722852421225,0.04856249472347475
VM2_1306244446,2365.0,14163.02587339294,0.0,10.009299670294173,5.980027466317456
VM2_-174833750,756.0,3952.109235277626,0.0058507274725409135,19.926923327713013,5.188638660445441
VM2_-17997323,2170.0,13624.995694672325,0.01779710452518929,20.894859523442133,6.268496049214398
VM2_85754600,1416.0,7832.164893640762,0.0007756097817593248,10.290108325036329,5.5261934667627735
VM2_255966903,668.0,3309.918574124291,0.016406602971471954,9.323786128133396,4.924385150335883
VM2_800864684,1632.0,7839.990109733173,0.0002262880000584456,12.96149955494255,4.793974264547028
VM2_-120890984,683.0,2807.9251881383357,0.04833404644794762,13.662399650237584,4.095016422370032
VM2_-990618755,486.0,1858.2575940300687,0.0023268500312277605,13.503888493346551,3.7958343975147506
VM2_-609130288,3420.001,9039.14963368781,0.0,9.016518538609397,2.6532892700846324
VM2_897906926,423.0,2244.7534708456865,0.01116848917554506,9.092717517260683,5.269018084793986
VM2_1400066304,778.0,3875.286743593871,0.011584772284651247,22.25816853035617,4.9752470122043935
VM2_-1740591061,1671.0,7130.996991189941,0.0021251591387830035,24.44271549036586,4.257944180031867
VM2_-1410679728,2337.0,10878.37585230443,0.0,7.704562406847901,4.653593593236003
VM2_-203365975,399.0,2199.20200325938,0.0,9.973328157267455,5.471140298327166
VM2_-1829990197,742.0,3247.4655127800934,0.002452791511393515,9.465661514455531,4.339268045495046
VM2_-1611420950,1271.0,5349.072691425695,0.04246288303766133,8.882705843555108,4.190720139974479
VM2_-1401348417,1438.0,7256.399297991984,0.004228356072535021,8.515413917132134,5.0405212948503735
VM2_-1089114487,1794.0,12277.89578809032,0.0,10.78761106274746,6.834887612832609
VM2_-1780893618,782.0,3122.7875426487444,0.01047419996689119,25.542016934959378,3.9734728685791065
VM2_174278993,304.0,1053.919188142739,0.0,6.0928892572116276,3.4415627303182905
VM2_-2140476720,1488.0,8420.027737953049,0.0,10.227335324381716,5.6211922703033075
VM2_793959084,750.032,3579.4169577277053,0.4424839586087127,9.839820602876788,4.748714147732287
VM2_975376767,1454.0,7423.071088895545,0.020998139631773077,8.055576088334137,5.098538733475972
VM2_-1206150621,2633.0,8528.883610851055,0.0,7.889720856891536,3.2387298456207056
VM2_894999706,347.0,1268.8290923386353,0.0029296225938153435,10.506169218946498,3.6200704975449547
VM2_774430852,202.631,1025.1334893041014,0.6792928451105885,8.325008532121055,4.991859516551909
VM2_184038801,331.0,1066.6632345508876,0.0,6.471537427047706,3.189980758279994
VM2_-717459439,191.0,1010.4144001155291,0.0971890825198206,8.908773447665657,5.231223937174477
VM2_-1800272581,469.0,2187.074181668728,0.0,25.827103355057094,4.629904506141507
VM2_1287781454,1044.007,5226.074936703277,0.0,9.683235872188247,5.003443698202007
VM2_-796730150,3685.0,13067.231084975308,0.0,10.58641121611605,3.535131052181749
VM2_1079722437,1814.0,7717.361571987313,0.0011699495080827603,12.979800903133375,4.2408295417853425
VM2_-909627763,1411.0,6759.393385232468,0.0009799263933597125,8.266288753661257,4.774339321080943
VM2_517415509,130.0,514.3344134141827,1.5789617306322503,16.579038440231617,3.870023118628715
VM2_-13590241,1192.0,7122.494352939498,0.005327047740337391,8.78959250011214,5.963663913221727
VM2_-683190651,479.0,1800.0178574810911,0.011824807468223543,5.950949503759573,3.7255139829939146
VM2_524954260,293.0,1402.5723981419628,0.0,7.576478593155932,4.696986314791115
VM2_-736514500,460.0,2055.3317721121493,0.0,9.003287952975167,4.417050495654089
VM2_254183756,459.0,1679.2284727934825,0.013450838015946834,18.276435102565944,3.64087458434564
VM2_585706740,2377.0,8256.138476710566,0.0,7.909959645480808,3.4684508392095377
VM2_-1797641479,1071.0,4866.780464296915,0.005041301673430003,14.94503256956317,4.53271342534233
VM2_661185497,338.0,1357.7875900395711,0.01957762929833554,24.586969104878307,3.9971968279882844
VM2_243970311,1473.0,5995.601538726543,0.0015475651859437258,9.713558467363649,4.067279691367157
VM2_-237521909,1832.0,6307.733363016693,0.005075283928724758,9.777818834233324,3.434930275725369
VM2_1220113286,2975.0,16693.821894548786,0.0009780563593914644,10.006909828576664,5.606782974104518
VM2_-1152725171,2904.0,16717.90314940187,0.00037092352876827835,10.421004786923646,5.752482092920651
VM2_-285879052,136.0,671.86522436632,0.18498246760945927,10.149805109340424,4.830218033909766
VM2_1035440060,1246.0,7333.357692998265,0.001135589589916391,9.843477213754747,5.869773185797742
VM2_127041062,1313.0,7243.450526048551,0.0013543878803316254,8.817670315939678,5.504705792030526
VM2_-576601463,293.0,1032.1177597858107,0.0049528191886687575,39.16396182943361,3.479444365986594
VM2_1343780915,172.0,846.5696814789294,0.0,11.114820397455093,4.680746404087487
VM2_-1735513948,746.0,3497.0601602282795,0.18546320909843966,6.4968212738204825,4.657650375357922
VM2_-1286274444,662.0,2744.5267278351525,0.07472678430807252,8.231887609151173,4.133074841114978
VM2_-1484867612,1358.0,5622.065104848572,0.0,7.646034201847548,4.129684235629252
VM2_54620161,121.0,458.2851927060268,0.10411927433614016,33.695185827115566,3.691903486864098
VM2_502412565,963.0,4703.583043802309,0.0,7.2983878897553005,4.849735545015804
VM2_1241006688,508.0,2097.390567831411,0.0,9.67744918966485,4.097986748872345
VM2_113732385,2272.0,8830.526233411438,0.0,9.459058836423113,3.880254979289633
VM2_738108983,1043.0,4606.425883364315,0.0,6.858463300839815,4.410789909301273
VM2_-1976432631,406.0,2153.734428126295,0.0,15.729286084307747,5.2543825637700845
VM2_-103216007,947.0,4689.161437014056,0.47472070209488043,14.500753775429752,4.942368985332128
VM2_1004972265,550.0,2123.792183653424,0.007266325827314092,6.492221073041556,3.8442474255230286
VM2_-879626608,1050.0,3877.489834142828,0.001586990899025029,7.565583146165884,3.683218023009682
VM2_-1243626677,417.001,2208.3338364010015,0.0,10.089912195257826,5.257889434665598
VM2_659781145,1504.0,5519.468711178134,0.0,8.178623569982076,3.6646103507856638
VM2_1165592737,2226.0,7851.224521486631,0.0,9.425581685317216,3.5210682082333733
VM2_415602537,385.0,1117.7765113905582,0.0,8.91013813033233,2.8637389575171817
VM2_-2051736571,3687.0,18540.610131193884,0.0,13.590744917531325,5.022918577390717
VM2_-883865165,267.0,1045.1325955841723,0.0,14.110931315478576,3.8598739437588456
VM2_-1877441007,1264.0,7381.718676637609,0.00195752388265482,8.948271734663209,5.82055054819267
VM2_-229385665,1397.0,7854.90917432784,0.0034993689198887673,10.674779238048414,5.601242178866338
VM2_541115206,453.0,1766.4047847294382,0.5048194074253832,5.963059833260194,3.8648078716347256
VM2_1504488733,1623.0,7834.477597656392,0.0006791284616838506,10.67621347418796,4.82781890318005
VM2_-1869508538,456.0,1810.203040038531,0.0071603288627133665,11.405788183754039,3.944973361660459
VM2_-934979411,1153.0,4770.138016285579,0.009855269108872378,18.69676382052175,4.123444834703279
VM2_1027896464,4770.0,19653.53880001579,0.0,16.840575817147585,4.052748137698215
VM2_-1843456227,1298.0,4402.379051985179,0.0,6.365009162410147,3.3835473843551607
VM2_-735998624,75.0,294.9698351685983,0.2031498279470533,5.857215851677027,3.7816645534435684
VM2_-551359826,1418.0,7801.904081142807,0.000773613209580932,10.354004520038147,5.491180970980433
VM2_1402430852,1420.0,7308.993385014053,0.0005856567169953366,7.985339196897598,5.1323779176434
VM2_-459557032,2541.0,10767.584710588413,0.0,9.31856840556013,4.234551044035844
VM2_-2132262054,1404.0,7387.930767549496,0.0007756793657509607,8.262200976021107,5.253767252121732
VM2_194961465,910.0,4796.528800333303,0.0007754848892219377,8.515797054490154,5.2641731037979955
VM2_1343901520,2516.0,11053.674143613933,0.0,9.452585641698834,4.393908689829724
VM2_930972720,1557.0,7853.306515515741,0.00043457031136992795,9.808158756083582,5.045471620670476
VM2_-1896702701,1161.0,7086.083512081661,0.002519404691841749,8.508605817642211,6.0882842486072555
VM2_-1830848345,899.0,3789.7636505671844,0.001748704462258482,25.580024037156534,4.202749843167005
VM2_1433843579,443.0,1946.9873871370214,0.007789378708180466,6.411214228837857,4.358577313554714
VM2_-856742371,1360.0,6967.70663166745,0.001584329429398358,14.20550011519682,5.110011001327496
VM2_1200733172,1239.0,6695.774088619311,0.0,16.122889897890314,5.380716231619183
VM2_757282004,199.0,758.5468099890498,0.00043442196762357555,8.200961726682689,3.7459579950816364
VM2_1338924161,1216.0,4461.746940945444,0.003524713328858894,28.64197600557908,3.645733892222559
VM2_-1611336907,2021.0,7305.415744515261,0.00022627088419003934,13.854846597686517,3.6087010351178725
VM2_529962102,344.0,1295.8456944472832,0.0,7.169330814946864,3.732419384137348
VM2_-1274516075,867.0,4009.5877209946602,0.0,19.285977475392897,4.470125484477838
VM2_-586505441,317.0,1553.2598829098474,0.0,14.012555328929453,4.865381663943977
VM2_50986114,323.0,720.1366905865033,0.002520162475744377,6.510335000953872,2.203262528770884
VM2_-455376667,760.0,3303.0979329016886,0.3181709462727649,7.256241621052333,4.325823510322186
VM2_-2062979590,2713.0,16721.013015770044,0.0005563858185165449,10.733056728602797,6.159679837299797
VM2_1320884225,368.0,1346.1230903776395,0.013823699882632953,16.741595647330865,3.62746957670823
VM2_822564538,1735.0,7380.136665279012,0.0027051398261311774,18.88809941955189,4.244643522066074
VM2_-2048704872,748.0,4566.596567297774,0.019961341185922122,9.5760441645188,6.086932425655552
VM2_-1711576439,161.0,851.6047446637207,0.0,15.805725435647751,5.142786471721642
VM2_-714669114,628.0,3279.130645758578,0.017702810053852266,12.434341195757618,5.208244808250399
VM2_1320052791,2479.0,11148.810301187506,0.0,7.6961083583528405,4.4934250380300815
VM2_-982133072,972.19,4973.76528180422,0.0,18.529005516345617,5.125595659536175
VM2_-1310689215,429.0,1714.6156133868612,0.001551303105029731,5.877360994869399,3.9647154406630483
VM2_-2105127519,2295.0,10878.566989568391,0.0,7.440295010192803,4.73346455442042
VM2_1295318300,1166.0,7254.590431582827,0.0009055638093958072,12.78365021766727,6.208331466107824
VM2_276770461,350.0,1545.9116019008407,0.08278900799498065,10.25594796277875,4.391109505297861
VM2_-1653590845,1098.0,5420.618811739008,0.0,15.027009984681255,4.652711962831508
VM2_-1286598733,320.0,1410.5074149158152,0.45254115617121804,11.684550388721526,4.371606902224536
VM2_-1570175604,1386.0,5979.062944417709,0.0,8.200048781746371,4.3044304116286165
VM2_-1050766681,1254.0,7336.378770085674,0.004342710060786716,8.890859167950346,5.835275669802472
VM2_-1213663574,1536.0,6851.481022666949,0.00162687666692505,10.636488278210068,4.448537447666624
VM2_-1037475306,2666.0,13060.951642289903,0.0,32.72481876505615,4.895512113959615
VM2_-602163867,1180.0,7302.3501447966355,0.0029686735809773186,10.85074041641037,6.163150701661413
VM2_1111094278,5358.0,23333.05585389046,0.0,54.40792474454337,4.261755614964865
VM2_-680060328,2450.0,11175.470261289176,0.0,8.500470440530387,4.552885334624635
VM2_272319523,2818.0,9479.892272073643,0.0,9.679645094498573,3.361666972075973
VM2_926626190,255.0,1180.9411048540264,0.009664190062206401,15.768111455242902,4.5914559544682465
VM2_-694270507,468.0,1047.133740516991,0.00022650631688649804,11.447668641614925,2.2237038157987903
VM2_-9980017,604.0,3335.2613492444434,0.05279799541392002,17.83334200571269,5.4940226379317325
VM2_-1984933400,90.0,379.88641605965734,0.2742902296532445,5.736578896418437,4.084800172684488
VM2_1046034239,456.0,1732.473527215202,0.0008692190674288352,6.170208778074801,3.7822573838243305
VM2_-404022414,3470.0,9422.996145492014,0.0,6.482053226054027,2.7147706829083185
VM2_1174894354,420.0,1673.156261103964,0.03230140013908174,5.700090908412048,3.9564722730859136
VM2_1055312245,918.001,4515.057643195742,0.0,12.511746176201262,4.901576977780697
VM2_229962108,2117.988,8916.429739501873,0.0,10.139332303703526,4.216632522706707
VM2_720915842,1354.0,8176.818971083096,0.002063908465317637,10.056074982047408,6.028878694612579
VM2_-763204250,2790.0,14050.194650460879,0.0,8.3259257359826,5.027931701804613
VM2_-1287805366,472.0,1684.1896202644818,1.099645447082703,7.337601079869743,3.5447577820619602
VM2_-657964028,959.0,3633.5797926251025,0.0,6.58122693894871,3.7785149775093574
VM2_-492368385,506.0,2888.327832573257,0.08260610935490788,21.380113056825923,5.679990046073432
VM2_-1250839191,800.0,3341.615241661343,0.013031541632848509,53.746308354914454,4.163979380486223
VM2_259487494,1274.0,7009.74002366121,0.0007756215175384693,19.52856031533236,5.488546288108648
VM2_-1700861874,2365.0,14087.490450497722,0.0,11.34267921978059,5.953949664002327
VM2_-599615303,2754.0,10890.174505159936,0.0,8.485990523601528,3.942771469407115
VM2_549546049,1472.0,7861.843885320695,0.0,10.08879860762006,5.262394567087993
VM2_-93890282,1302.0,7344.2956529481235,0.000453223054117199,8.651747073590947,5.624225573913677
VM2_48534855,1874.0,6503.522805424798,0.0013526601794156695,9.74893047740826,3.4614964610763708
VM2_-1352034356,1729.0,6115.708925207897,0.038160679291952736,13.438568642838257,3.5287481440181176
VM2_685342237,450.0,2204.985633543998,0.0,10.2146514850948,4.890402412219943
VM2_-669391396,810.0,3903.495785040131,0.002263683275831119,18.85775453226569,4.783166551447951
VM2_-1729317731,1259.0,7175.638709547459,0.0011708600130453416,8.155455036475843,5.683466268705013
VM2_-736217656,1712.0,7645.070753605874,0.002169963489809059,12.262637094033467,4.45340763707871
VM2_-1428662840,554.0,2930.005967921651,0.004905705136104524,8.664528104916142,5.2518139304935065
VM2_1347977467,1494.0,7846.977562542292,0.001358272903749798,17.865444115538935,5.23988833361853
VM2_-1698913148,543.0,3169.322029149076,0.12908481610813335,10.887045635659595,5.809910278252307
VM2_1047733725,623.0,3093.331992584648,0.021532567773735505,12.830885902038675,4.951380019772176
VM2_1251412713,939.0,4716.365834903849,0.0,25.040055708675656,4.5655312946266395
VM2_-2017177958,649.0,3453.5333438779635,0.15804157667492735,19.945119230035136,5.296556778136613
VM2_-721512987,1083.0,5905.010213631738,0.010763546193695813,20.2246046912088,5.4412841716364335
VM2_-356763096,1214.0,5495.049166404085,0.004099771826978615,9.429582963333695,4.5127777880703315
VM2_-1941908023,316.0,1020.7724007035098,0.0,6.041345363007398,3.207283760782091
VM2_-1388520118,326.0,1318.090149385638,0.014872190327157553,9.643906591255002,4.005327343998233
VM2_-758326721,1191.0,4104.074382798182,0.0,10.933260579916201,3.4396232138150866
VM2_1424552713,1624.0,6782.9358682912025,0.0006786196845609319,22.06119809439762,4.170845933947613
VM2_-216535440,814.0,3533.6174104221036,0.0,10.699659794294126,4.2464546287617875
VM2_-253658261,1874.0,7903.80755548303,0.0009791069682171848,7.534775077734832,4.207146603476119
VM2_-1662130146,2373.0,10677.92851749149,0.0,8.638843019620793,4.4929821225872795
VM2_-627306445,375.0,1048.8648330332144,0.0,7.808583006290557,2.7652249175001553
VM2_-1037475306#2,2666.0,13060.951642289903,0.0,32.72481876505615,4.895512113959615
VM2_-1509383356,3117.0,9222.800364064233,0.0,7.266351540458287,2.9511624601081756
VM2_-231891539,1279.0,7365.301104844184,0.0011355784471887157,9.177190814518818,5.74490936723537
VM2_825929952,557.0,1956.332206275867,0.0011918394444591538,5.638113292334555,3.489617821222555
VM2_-1654201679,1264.0,7290.045447450544,0.0006792146683873104,19.82174307712025,5.756965367056562
VM2_-1838428573,2321.0,9314.13811939608,0.0009777699503457828,19.063834571434242,3.9980742013220287
VM2_1174717660#5,5781.999,14951.411207323308,0.0,25.497455683414113,2.4373204979652856
VM2_-646477467,724.0,2715.44230706413,0.0,5.750098177990382,3.743816988043292
VM2_419362212,987.0,6251.855733363258,1.641390682879697,15.421742693325003,6.311266333482845
VM2_-476352661,1432.0,7885.718753591093,0.002441694791666889,10.751439401611185,5.494969389439669
VM2_-382986943,585.0,2333.311009273264,0.015452804485761987,7.078344976703078,3.9625885854994847
VM2_-428026361,319.0,1104.9144572741932,0.0,7.971595878188528,3.431410710345576
VM2_-1341890558,1456.0,7414.877014904092,0.0011356184090720442,10.366946084937414,5.078886977825111
VM2_-1083172469,477.0,2264.725265879567,0.10065539689098545,6.982350773763726,4.716969977586233
VM2_-1897489527,305.0,1097.4823628037502,0.0,13.498307822596466,3.5615404363046337
VM2_1029804468,478.0,1792.1295306288966,0.010953976239898121,5.247835529104198,3.7230960294287896
VM2_1171317866,459.999,2190.13185236187,0.0,15.002674593730495,4.760455105280142
VM2_-235918373,401.0,1511.5221438638366,0.0,6.5065873958705565,3.664647769567616
VM2_331382084,501.001,2123.281278607202,0.0,7.0693006185354825,4.226099345398545
VM2_-1678362509,1144.0,8179.647361372536,0.0,14.575022211916396,7.120111885656979
VM2_-1860052419,746.0,2683.7294452514716,0.007924000744539762,9.905834240269671,3.580043595709317
VM2_-116196262,987.0,3599.562449967183,0.0,7.727186738543526,3.5592784986711323
VM2_1237940655,1766.001,11256.623686770003,0.0,10.564469640301136,6.368729263803292
VM2_-88226525,1268.0,5335.385714010598,0.0018472234735777513,10.148207482844255,4.196043094797451
VM2_-449234196,1193.0,5420.527337182866,0.0,6.70452026548064,4.52974718414038
VM2_-771181878,2731.0,11160.021549495528,0.0,7.583427502841464,4.081761348756181
VM2_255841708,686.0,3751.021808316381,0.011617980289672392,23.114175388954937,5.442869468675491
VM2_-2097047809,528.0,3254.913357117317,0.07652741714639884,10.03012497977245,6.11634229808963
VM2_-1850771565,887.0,4143.424451277201,0.006726882608120113,13.18081639573817,4.650439868570759
VM2_-779257225,1476.0,7575.596526676729,0.005075576077325233,16.253022317270368,5.126479276057357
VM2_55318479,841.0,3733.1160855633298,0.0007756129628135893,12.659129889715656,4.428659498496624
VM2_-1341347915,303.0,1082.048375783794,0.0,9.695231776197478,3.5427193273477626
VM2_1010567990,1512.0,7823.4074183788525,0.0007736128180035992,10.949992693065624,5.1511007590445255
VM2_93766986,277.0,1057.4144725143667,0.0,8.38895580249917,3.7860007026640803
VM2_1138875644,1579.0,8970.5906379352,0.0008693394519423991,15.705018268516994,5.668327300994298
VM2_1398808501,494.0,1749.4995872916556,0.0,9.731968651984454,3.489186928366201
VM2_-337812640,616.0,3047.689172184122,0.04867843061662804,38.05779050255316,4.921340160908122
VM2_1452549772,342.0,1415.1092129824774,0.0,6.927048951004582,4.1012413021441
VM2_-234259403,3978.0,18456.201823799383,0.0,9.202121911511187,4.626911979298827
VM2_735660407,296.216,809.5730723622793,0.0,8.829274191006398,2.5124581881236456
VM2_-1962901316,740.0,3224.3622833509735,0.0,6.386040846394375,4.324963985518502
VM2_1077557048,1279.0,7407.228519066679,0.03868968551524808,8.400745771309618,5.773260199656618
VM2_1106902599,912.99,5207.430879920179,0.0,10.871184509062347,5.679595588769975
VM2_-1115214015,14256.0,42154.786550279576,0.0,46.39301910457284,2.945351891714351
VM2_-1672485219,715.0,3115.728920008056,0.0005850589274775445,10.438717099651592,4.341691279552431
VM2_-1706518411,3173.01,5493.213959787791,0.0,10.042732475622554,2.20697958659709
VM2_-1089138940,513.765,2145.5409929232933,0.0,23.090118396621065,4.182163855790321
VM2_1044485609,147.064,701.7023580703842,0.0,16.451050919721375,4.710211743768805
VM2_1098014206,333.0,1646.2379551506428,0.9050444568401272,13.794669040015672,4.917054167137437
VM2_-596600192,1283.0,7428.42764094485,0.01495545944827185,9.195523768388446,5.771612911033441
VM2_-632506353,493.0,2155.0815713368324,0.0,9.405213430243448,4.358383020910211
VM2_-1793709864,190.0,1034.3110436749196,0.06169332732259325,28.193435687366712,5.362490081105996
VM2_-1702085725,461.0,1720.7518774288703,0.005221365095577294,6.377906701713482,3.7107034871619318
VM2_1436360635,1277.0,8015.929990954679,0.0028984674229399154,15.616094149828779,6.249417778673004
VM2_822063138,920.0,3798.3869877927987,0.0,6.934824797982537,4.115295339548922
VM2_-1046974061,2075.0,11969.717077551762,0.0,10.828236714182685,5.7647138805646225
VM2_-1615996123,456.0,1714.9049185811568,0.011893945091160369,5.395636373095539,3.7356988326964475
VM2_1038015154,1786.0,9506.512837595817,0.004596567621629164,17.320988858625917,5.317868584233905
VM2_-433390267,2521.0,11119.069048631263,0.0,7.670322248900845,4.410575723660178
VM2_-2084333989,1829.0,8239.8681089531,0.0,10.598235228505837,4.497898533144783
VM2_868483464,1313.0,7330.157853892026,0.001135599367982983,8.78453879055243,5.574140906162157
VM2_1454558200,199.0,990.6103467885756,0.012926852399026986,8.328246932374961,4.895523021217754
VM2_-1954422734,578.0,2346.8970461263734,0.03795734441595798,7.351020207441846,4.043803018016773
VM2_903425442,1468.0,7337.105638049137,0.00045325672696385996,12.98338047474195,4.9882369873086745
VM2_-1761015247,229.0,1104.5412331143132,0.33444927132138846,7.178511818634392,4.759606287382108
VM2_1496580249,875.0,4335.107838354465,0.007125044042520991,8.406285993281948,4.933517677788564
VM2_-1523979847,288.0,1024.559131543037,0.0,6.759958782211352,3.5247120012702187
VM2_363634869,1374.0,7363.289376801455,0.003645015167248995,8.823307959575153,5.347756212673763
VM2_-1997694151,2353.0,8912.703819123719,0.0,11.592179895178843,3.786385234639186
VM2_1064776818,350.0,1074.3112276622608,0.0,6.630673327622982,3.0792369741062253
VM2_-986436234,933.0,3779.3679168073713,0.003877809421995759,40.05802433105794,4.042514010047085
VM2_1186359459,328.0,973.0285300149512,0.002072158919841105,5.097430896811873,2.9431567257307907
VM2_-672259771,890.0,3376.5753093773073,0.0,7.542579465167683,3.7717092131928456
VM2_414465019,650.0,2950.618535134676,0.20020890795260374,8.849061694236868,4.514194351488779
VM2_-959047147,2231.0,10002.873398490534,0.0009050571554344906,55.81747737532039,4.47487725263118
VM2_-553235185,225.0,978.9955711466773,0.0,7.4826546887641365,4.301400093387551
VM2_689576604,353.0,1364.140787442779,0.02998349677518122,7.048182162302581,3.8325022049724335
VM2_72378924,2086.251,11466.653973088145,0.0,11.362909069768286,5.52267336429346
VM2_1245177038,508.0,2694.2858388942195,0.14767945863854684,18.369169571068774,5.282121350076139
VM2_-149603243,553.0,3130.721930975319,1.6509830865799489,10.152218226946466,5.641105435622154
VM2_-98606265,2281.0,8977.355644716457,0.0012012850140029738,16.893597833385126,3.933163849271758
VM2_-437766852,1348.0,7255.649800544696,0.005202427102133538,8.219544612958451,5.371399734235247
VM2_-943397623,1775.0,6522.370232852879,0.0007418496415548592,7.678132522672011,3.6651765085729027
VM2_-1042959064,1370.0,6118.6265324598535,0.002037320516634879,18.66880921019321,4.448556683445896
VM2_255094180,276.0,855.8202777705585,0.0,9.2507816250828,3.0651029855269187
VM2_-1973495916,454.0,1721.515410145757,0.07068435616275666,6.309031944282272,3.765839737475243
VM2_-2023348536,824.0,4245.39904855072,0.013228620878148212,13.555503816629484,5.14674773888708
VM2_-227725689,875.0,3684.1202002043724,0.013348114952697528,8.826658738110641,4.199323921364365
VM2_-1139104447,928.0,3776.6127101778593,0.0004523025873221932,22.59769195953261,4.054986111742424
VM2_-1441928806,1523.0,7770.539020900094,0.0022989103615826934,11.307105786025026,5.106646048295621
VM2_-661949208,1323.0,8252.848040969884,0.0015008628602124925,16.686050887410335,6.221276175349376
VM2_-1414702402,702.0,3932.6273340790176,0.07083049199279935,20.470990181718495,5.577254156906523
VM2_-2028218362,26331.0,33756.48022866827,0.0,176.15790955394857,0.7690047932265939
VM2_-621987503,1245.0,7122.336390094959,0.0,9.394829833758838,5.049634277741816
VM2_-78332634,899.0,3829.9073217253117,0.0,9.119091156729873,3.147365661967992
VM2_356366460,787.0,3928.7438540001826,0.09225103639922716,16.901039131228195,4.950401291319183
VM2_-1722586135,794.0,2921.872288729579,0.009991848289998646,12.238116381895088,3.6668250073802184
VM2_-794227874,2850.0,12209.021505794888,0.0,8.458909042473257,4.288941670835294
VM2_-1507986874,369.0,1486.845803122539,0.0,5.663612732954079,3.8863116870481824
VM2_352365193,1017.0,5053.094706713021,0.07701354519674315,13.86987404104084,4.947751817809821
VM2_-1939521445,1578.0,8616.828755533998,0.0,15.264643941892325,5.446271950003815
VM2_3381862,6023.0,18022.310208865878,0.0,7.467380459324398,2.9911694868144725
VM2_-2014651438,1548.0,7839.193959709154,0.00022628750633086096,10.257103315401883,5.051915780156511
VM2_852301097,2073.0,12328.225442688918,0.0,10.364793983109456,5.940054965461784
VM2_-1141565021,267.0,1082.6632564877223,0.07242070726760838,14.151981017407982,4.000767238321256
VM2_-1334156364,1051.0,3907.208469100103,0.0,8.312445021332504,3.709475050143679
VM2_-1399596165,281.0,979.3492739096893,0.00022613838217573558,6.234027331237173,3.466624522275558
VM2_-1869376788,298.0,1060.534202615031,0.0,6.148470765120621,3.532999945837131
VM2_342304101,2629.0,11201.288190509216,0.0,8.874803504120464,4.251069739273428
VM2_108087531,377.0,1535.569448442701,0.01047417886465537,16.434822171862788,4.0402146318748455
VM2_-858186982,737.0,3264.5020285134283,0.0033379920079534098,55.340035327312485,4.406572231074844
VM2_-2121430913,324.0,1046.2580122762927,0.0,8.284297075230201,3.1877988669037047
VM2_259378791,863.0,3694.734992855406,0.0,23.525975244013154,4.130515290012638
VM2_509593847,1041.0,3643.9123776855236,0.0,11.566721920743156,3.4868530082191813
